population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,125,Colombia,2,Female,19,70-74 years,493,Ischemic heart disease,2,Percent,2019,0.18222065438036095,0.19140300573765845,0.1693862936370783
1,All Population,1,Deaths,125,Colombia,1,Male,19,70-74 years,493,Ischemic heart disease,3,Rate,2019,534.2854852605674,562.1604229345196,507.55466913454006
1,All Population,1,Deaths,125,Colombia,2,Female,19,70-74 years,493,Ischemic heart disease,3,Rate,2019,283.87446178667483,299.1865948496809,262.2847735281398
1,All Population,1,Deaths,125,Colombia,1,Male,20,75-79 years,493,Ischemic heart disease,1,Number,2019,3204.7555195215928,3360.405255224437,3023.1150177581917
1,All Population,1,Deaths,125,Colombia,2,Female,20,75-79 years,493,Ischemic heart disease,1,Number,2019,2355.926919133027,2507.1179460684793,2150.155169002637
1,All Population,1,Deaths,125,Colombia,1,Male,20,75-79 years,493,Ischemic heart disease,2,Percent,2019,0.2252564754423589,0.2337526522162319,0.21375191996236514
1,All Population,1,Deaths,125,Colombia,2,Female,20,75-79 years,493,Ischemic heart disease,2,Percent,2019,0.1997231928241942,0.21087784507747204,0.18299135206987358
1,All Population,1,Deaths,125,Colombia,1,Male,20,75-79 years,493,Ischemic heart disease,3,Rate,2019,884.5948333968264,927.5581581133631,834.4573897082993
1,All Population,1,Deaths,125,Colombia,2,Female,20,75-79 years,493,Ischemic heart disease,3,Rate,2019,521.0616665687387,554.5006700562564,475.5510141860394
1,All Population,1,Deaths,125,Colombia,1,Male,30,80-84 years,493,Ischemic heart disease,1,Number,2019,3426.7764865940703,3632.5061904044746,3125.2906794742103
1,All Population,1,Deaths,125,Colombia,2,Female,30,80-84 years,493,Ischemic heart disease,1,Number,2019,3171.07036536889,3455.0127712107383,2790.5105814036738
1,All Population,1,Deaths,125,Colombia,1,Male,30,80-84 years,493,Ischemic heart disease,2,Percent,2019,0.2298649025136163,0.24144464782861785,0.21020795414148796
1,All Population,1,Deaths,125,Colombia,2,Female,30,80-84 years,493,Ischemic heart disease,2,Percent,2019,0.21630381420623995,0.23364311937335855,0.18946685641640618
1,All Population,1,Deaths,125,Colombia,1,Male,30,80-84 years,493,Ischemic heart disease,3,Rate,2019,1493.5594285934033,1583.2266537742205,1362.15693660931
1,All Population,1,Deaths,125,Colombia,2,Female,30,80-84 years,493,Ischemic heart disease,3,Rate,2019,1016.7031384425488,1107.7402653095683,894.6887136136486
1,All Population,1,Deaths,125,Colombia,1,Male,31,85-89 years,493,Ischemic heart disease,1,Number,2019,3045.3474774713122,3276.3947260650566,2701.5255410745103
1,All Population,1,Deaths,125,Colombia,2,Female,31,85-89 years,493,Ischemic heart disease,1,Number,2019,3525.661967420936,3865.61834873826,2926.0745290478053
1,All Population,1,Deaths,125,Colombia,1,Male,31,85-89 years,493,Ischemic heart disease,2,Percent,2019,0.24249959482603242,0.25873826106049064,0.2136201563593415
1,All Population,1,Deaths,125,Colombia,2,Female,31,85-89 years,493,Ischemic heart disease,2,Percent,2019,0.23770459471600108,0.2593801341241809,0.19490521320571347
1,All Population,1,Deaths,125,Colombia,1,Male,31,85-89 years,493,Ischemic heart disease,3,Rate,2019,2501.708585326908,2691.510533938396,2219.2638736903195
1,All Population,1,Deaths,125,Colombia,2,Female,31,85-89 years,493,Ischemic heart disease,3,Rate,2019,1958.8418448050982,2147.7200728616654,1625.7137755920585
1,All Population,1,Deaths,125,Colombia,1,Male,32,90-94 years,493,Ischemic heart disease,1,Number,2019,2003.282525079783,2197.969512526206,1706.689155183542
1,All Population,1,Deaths,125,Colombia,2,Female,32,90-94 years,493,Ischemic heart disease,1,Number,2019,2889.7366559740058,3228.5113382522995,2214.311174762428
1,All Population,1,Deaths,125,Colombia,1,Male,32,90-94 years,493,Ischemic heart disease,2,Percent,2019,0.2584876333573112,0.2808637784022114,0.2200445512433483
1,All Population,1,Deaths,125,Colombia,2,Female,32,90-94 years,493,Ischemic heart disease,2,Percent,2019,0.26280111704397163,0.2923237734447789,0.2038569881876571
1,All Population,1,Deaths,125,Colombia,1,Male,32,90-94 years,493,Ischemic heart disease,3,Rate,2019,3910.707339144417,4290.765479277354,3331.712687180078
1,All Population,1,Deaths,125,Colombia,2,Female,32,90-94 years,493,Ischemic heart disease,3,Rate,2019,3404.989701586571,3804.169433736609,2609.1328185864795
1,All Population,1,Deaths,125,Colombia,1,Male,235,95+ years,493,Ischemic heart disease,1,Number,2019,943.5138678847691,1044.4936833518314,790.0769594907028
1,All Population,1,Deaths,125,Colombia,2,Female,235,95+ years,493,Ischemic heart disease,1,Number,2019,1812.82694476673,2080.159562776315,1394.9228017531295
1,All Population,1,Deaths,125,Colombia,1,Male,235,95+ years,493,Ischemic heart disease,2,Percent,2019,0.2804782512090701,0.3079007924156412,0.23500605721544182
1,All Population,1,Deaths,125,Colombia,2,Female,235,95+ years,493,Ischemic heart disease,2,Percent,2019,0.30195063966397523,0.34239650942389277,0.2299503261077481
1,All Population,1,Deaths,125,Colombia,1,Male,235,95+ years,493,Ischemic heart disease,3,Rate,2019,5417.036149016824,5996.795842355989,4536.102325301631
1,All Population,1,Deaths,125,Colombia,2,Female,235,95+ years,493,Ischemic heart disease,3,Rate,2019,5332.145682874247,6118.462583738,4102.946294340244
1,All Population,1,Deaths,125,Colombia,1,Male,8,15-19 years,976,Diabetes mellitus type 2,1,Number,2019,2.280655934189274,2.771008443208117,1.8812718550950573
1,All Population,1,Deaths,125,Colombia,2,Female,8,15-19 years,976,Diabetes mellitus type 2,1,Number,2019,4.115727303449582,4.933451679572772,3.321757748734731
1,All Population,1,Deaths,125,Colombia,1,Male,8,15-19 years,976,Diabetes mellitus type 2,2,Percent,2019,0.000833178844077729,0.0010036047511429982,0.0006761104326083964
1,All Population,1,Deaths,125,Colombia,2,Female,8,15-19 years,976,Diabetes mellitus type 2,2,Percent,2019,0.004864755108653157,0.005729456832951021,0.003963572885453685
1,All Population,1,Deaths,125,Colombia,1,Male,8,15-19 years,976,Diabetes mellitus type 2,3,Rate,2019,0.10529632407079974,0.12793556391603836,0.08685703439514254
1,All Population,1,Deaths,125,Colombia,2,Female,8,15-19 years,976,Diabetes mellitus type 2,3,Rate,2019,0.20073572548602522,0.2406184688716518,0.16201157229785856
1,All Population,1,Deaths,125,Colombia,1,Male,9,20-24 years,976,Diabetes mellitus type 2,1,Number,2019,3.9573985158449654,4.78816991615557,3.3167875522918417
1,All Population,1,Deaths,125,Colombia,2,Female,9,20-24 years,976,Diabetes mellitus type 2,1,Number,2019,5.878726394962777,7.159626611439708,4.8022424945980315
1,All Population,1,Deaths,125,Colombia,1,Male,9,20-24 years,976,Diabetes mellitus type 2,2,Percent,2019,0.0008629420106654176,0.0010337965717503428,0.0007207280415460188
1,All Population,1,Deaths,125,Colombia,2,Female,9,20-24 years,976,Diabetes mellitus type 2,2,Percent,2019,0.005388697440115932,0.006531212224642059,0.004462356854356365
1,All Population,1,Deaths,125,Colombia,1,Male,9,20-24 years,976,Diabetes mellitus type 2,3,Rate,2019,0.1769543818622502,0.21410217959406644,0.14830957477096338
1,All Population,1,Deaths,125,Colombia,2,Female,9,20-24 years,976,Diabetes mellitus type 2,3,Rate,2019,0.2700816947982797,0.3289290841971131,0.2206256431469062
1,All Population,1,Deaths,125,Colombia,1,Male,10,25-29 years,976,Diabetes mellitus type 2,1,Number,2019,6.9474319721319615,8.33310160089356,5.601543521921214
1,All Population,1,Deaths,125,Colombia,2,Female,10,25-29 years,976,Diabetes mellitus type 2,1,Number,2019,7.983350364361817,9.490886736334229,6.6837780564603095
1,All Population,1,Deaths,125,Colombia,1,Male,10,25-29 years,976,Diabetes mellitus type 2,2,Percent,2019,0.0015443535646304189,0.0018382487473605708,0.0012525409995137466
1,All Population,1,Deaths,125,Colombia,2,Female,10,25-29 years,976,Diabetes mellitus type 2,2,Percent,2019,0.006468248628819048,0.007654518788019073,0.005407425574312238
1,All Population,1,Deaths,125,Colombia,1,Male,10,25-29 years,976,Diabetes mellitus type 2,3,Rate,2019,0.3273317175763805,0.3926182322763971,0.2639195129170371
1,All Population,1,Deaths,125,Colombia,2,Female,10,25-29 years,976,Diabetes mellitus type 2,3,Rate,2019,0.3777691542797747,0.44910521173609086,0.3162738785778654
1,All Population,1,Deaths,125,Colombia,1,Male,11,30-34 years,976,Diabetes mellitus type 2,1,Number,2019,17.397612839387108,19.934660132656436,15.056454445189372
1,All Population,1,Deaths,125,Colombia,2,Female,11,30-34 years,976,Diabetes mellitus type 2,1,Number,2019,16.06724293669277,18.474640591040153,13.794534393249869
1,All Population,1,Deaths,125,Colombia,1,Male,11,30-34 years,976,Diabetes mellitus type 2,2,Percent,2019,0.004339795256946046,0.004916000711558043,0.0038246529575639587
1,All Population,1,Deaths,125,Colombia,2,Female,11,30-34 years,976,Diabetes mellitus type 2,2,Percent,2019,0.011581523937498726,0.013257343764969991,0.010159076123250272
1,All Population,1,Deaths,125,Colombia,1,Male,11,30-34 years,976,Diabetes mellitus type 2,3,Rate,2019,0.9410911131017422,1.0783279100839822,0.8144505573264669
1,All Population,1,Deaths,125,Colombia,2,Female,11,30-34 years,976,Diabetes mellitus type 2,3,Rate,2019,0.8537616313598682,0.9816830026122906,0.7329972064177307
1,All Population,1,Deaths,125,Colombia,1,Male,12,35-39 years,976,Diabetes mellitus type 2,1,Number,2019,28.1210690792525,31.486852422452746,24.378463351165315
1,All Population,1,Deaths,125,Colombia,2,Female,12,35-39 years,976,Diabetes mellitus type 2,1,Number,2019,26.832714214390208,30.558292460361095,23.176106931489624
1,All Population,1,Deaths,125,Colombia,1,Male,12,35-39 years,976,Diabetes mellitus type 2,2,Percent,2019,0.007354967357933699,0.00819799525411111,0.006483362608935006
1,All Population,1,Deaths,125,Colombia,2,Female,12,35-39 years,976,Diabetes mellitus type 2,2,Percent,2019,0.01504625919075878,0.017039825045172964,0.013072132717159672
1,All Population,1,Deaths,125,Colombia,1,Male,12,35-39 years,976,Diabetes mellitus type 2,3,Rate,2019,1.6079943162204993,1.8004535883144133,1.3939879169026799
1,All Population,1,Deaths,125,Colombia,2,Female,12,35-39 years,976,Diabetes mellitus type 2,3,Rate,2019,1.460731445455255,1.6635461608400737,1.2616714025860527
1,All Population,1,Deaths,125,Colombia,1,Male,13,40-44 years,976,Diabetes mellitus type 2,1,Number,2019,45.44142624380531,50.67007452752977,40.2929919701089
1,All Population,1,Deaths,125,Colombia,2,Female,13,40-44 years,976,Diabetes mellitus type 2,1,Number,2019,43.15420807492567,47.86549102096271,37.88060235032503
1,All Population,1,Deaths,125,Colombia,1,Male,13,40-44 years,976,Diabetes mellitus type 2,2,Percent,2019,0.01257691573064036,0.013903679066064212,0.011031935896283577
1,All Population,1,Deaths,125,Colombia,2,Female,13,40-44 years,976,Diabetes mellitus type 2,2,Percent,2019,0.02049202250285093,0.022796251041860855,0.018256326864926207
1,All Population,1,Deaths,125,Colombia,1,Male,13,40-44 years,976,Diabetes mellitus type 2,3,Rate,2019,3.082344507468582,3.4370097689054435,2.73312025512121
1,All Population,1,Deaths,125,Colombia,2,Female,13,40-44 years,976,Diabetes mellitus type 2,3,Rate,2019,2.6909859374814125,2.9847694807518557,2.362137385329033
1,All Population,1,Deaths,125,Colombia,1,Male,14,45-49 years,976,Diabetes mellitus type 2,1,Number,2019,91.81759642586842,100.74162027913951,82.61104444223294
1,All Population,1,Deaths,125,Colombia,2,Female,14,45-49 years,976,Diabetes mellitus type 2,1,Number,2019,85.41710517501387,94.52528765240133,77.51011697086761
1,All Population,1,Deaths,125,Colombia,1,Male,14,45-49 years,976,Diabetes mellitus type 2,2,Percent,2019,0.02230676155679079,0.024327751609099918,0.020445721579481345
1,All Population,1,Deaths,125,Colombia,2,Female,14,45-49 years,976,Diabetes mellitus type 2,2,Percent,2019,0.030058996588561974,0.03283801434937402,0.027326798913583784
1,All Population,1,Deaths,125,Colombia,1,Male,14,45-49 years,976,Diabetes mellitus type 2,3,Rate,2019,6.793016134433504,7.453249470733958,6.111880288998578
1,All Population,1,Deaths,125,Colombia,2,Female,14,45-49 years,976,Diabetes mellitus type 2,3,Rate,2019,5.643891243471093,6.245709710893252,5.121441069162633
1,All Population,1,Deaths,125,Colombia,1,Male,15,50-54 years,976,Diabetes mellitus type 2,1,Number,2019,164.2725300987725,177.72669573415416,150.03709448035903
1,All Population,1,Deaths,125,Colombia,2,Female,15,50-54 years,976,Diabetes mellitus type 2,1,Number,2019,136.7009290515139,148.9064618998027,124.58512024688689
1,All Population,1,Deaths,125,Colombia,1,Male,15,50-54 years,976,Diabetes mellitus type 2,2,Percent,2019,0.02943381304904051,0.03169822788770149,0.02706247003774366
1,All Population,1,Deaths,125,Colombia,2,Female,15,50-54 years,976,Diabetes mellitus type 2,2,Percent,2019,0.03418824309755681,0.03690473880233834,0.031141385052767416
1,All Population,1,Deaths,125,Colombia,1,Male,15,50-54 years,976,Diabetes mellitus type 2,3,Rate,2019,12.440473878686776,13.459367275202013,11.362414358594656
1,All Population,1,Deaths,125,Colombia,2,Female,15,50-54 years,976,Diabetes mellitus type 2,3,Rate,2019,9.101905632024511,9.914581953571941,8.295203372131239
1,All Population,1,Deaths,125,Colombia,1,Male,16,55-59 years,976,Diabetes mellitus type 2,1,Number,2019,265.0319959841073,287.38885803995555,243.45050506105886
1,All Population,1,Deaths,125,Colombia,2,Female,16,55-59 years,976,Diabetes mellitus type 2,1,Number,2019,237.6368243479474,256.9012702045529,216.69116151701115
1,All Population,1,Deaths,125,Colombia,1,Male,16,55-59 years,976,Diabetes mellitus type 2,2,Percent,2019,0.03545014187659969,0.03794894113271784,0.03258526526708776
1,All Population,1,Deaths,125,Colombia,2,Female,16,55-59 years,976,Diabetes mellitus type 2,2,Percent,2019,0.044114136084107254,0.047453361403806744,0.04073884401557687
1,All Population,1,Deaths,125,Colombia,1,Male,16,55-59 years,976,Diabetes mellitus type 2,3,Rate,2019,22.594558031399725,24.50052947928162,20.754688670516266
1,All Population,1,Deaths,125,Colombia,2,Female,16,55-59 years,976,Diabetes mellitus type 2,3,Rate,2019,17.545952759674535,18.968346186571992,15.999426409812322
1,All Population,1,Deaths,125,Colombia,1,Male,17,60-64 years,976,Diabetes mellitus type 2,1,Number,2019,340.67688831975966,368.83364169463556,312.31151425822986
1,All Population,1,Deaths,125,Colombia,2,Female,17,60-64 years,976,Diabetes mellitus type 2,1,Number,2019,327.7462625023793,353.42679936173136,298.300967902022
1,All Population,1,Deaths,125,Colombia,1,Male,17,60-64 years,976,Diabetes mellitus type 2,2,Percent,2019,0.03541427760086977,0.03786863800956405,0.032788256662754464
1,All Population,1,Deaths,125,Colombia,2,Female,17,60-64 years,976,Diabetes mellitus type 2,2,Percent,2019,0.04734501371976265,0.05081530347093399,0.04349304721318683
1,All Population,1,Deaths,125,Colombia,1,Male,17,60-64 years,976,Diabetes mellitus type 2,3,Rate,2019,36.43257082749905,39.44370233296168,33.3991290679418
1,All Population,1,Deaths,125,Colombia,2,Female,17,60-64 years,976,Diabetes mellitus type 2,3,Rate,2019,29.802860058818712,32.13806120012553,27.125319245187704
1,All Population,1,Deaths,125,Colombia,1,Male,18,65-69 years,976,Diabetes mellitus type 2,1,Number,2019,404.65050710603884,435.8108208568717,371.0590197734024
1,All Population,1,Deaths,125,Colombia,2,Female,18,65-69 years,976,Diabetes mellitus type 2,1,Number,2019,416.47879260188745,450.387012515063,378.93316942303926
1,All Population,1,Deaths,125,Colombia,1,Male,18,65-69 years,976,Diabetes mellitus type 2,2,Percent,2019,0.03569281669212122,0.03812961724208164,0.03264388614685082
1,All Population,1,Deaths,125,Colombia,2,Female,18,65-69 years,976,Diabetes mellitus type 2,2,Percent,2019,0.05006236945090646,0.05445474537272661,0.04572573986588401
1,All Population,1,Deaths,125,Colombia,1,Male,18,65-69 years,976,Diabetes mellitus type 2,3,Rate,2019,56.35210678507027,60.69152882237683,51.67411664791218
1,All Population,1,Deaths,125,Colombia,2,Female,18,65-69 years,976,Diabetes mellitus type 2,3,Rate,2019,49.39485092875181,53.416403760786785,44.94189799839917
1,All Population,1,Deaths,125,Colombia,1,Male,19,70-74 years,976,Diabetes mellitus type 2,1,Number,2019,425.46750712809904,455.2165947363227,391.2349313813065
1,All Population,1,Deaths,125,Colombia,2,Female,19,70-74 years,976,Diabetes mellitus type 2,1,Number,2019,444.72770236311067,483.7616776453431,404.1292710316077
1,All Population,1,Deaths,125,Colombia,1,Male,19,70-74 years,976,Diabetes mellitus type 2,2,Percent,2019,0.03407132384680058,0.036386851297707676,0.031373004727938254
1,All Population,1,Deaths,125,Colombia,2,Female,19,70-74 years,976,Diabetes mellitus type 2,2,Percent,2019,0.04637404460027844,0.0504804846777257,0.04225035546727588
1,All Population,1,Deaths,125,Colombia,1,Male,19,70-74 years,976,Diabetes mellitus type 2,3,Rate,2019,82.68387255570129,88.4652065641433,76.03123308763254
1,All Population,1,Deaths,125,Colombia,2,Female,19,70-74 years,976,Diabetes mellitus type 2,3,Rate,2019,72.24658592709943,78.58770530041325,65.65131866105877
1,All Population,1,Deaths,125,Colombia,1,Male,20,75-79 years,976,Diabetes mellitus type 2,1,Number,2019,442.50616366330127,478.76483514959256,400.54689149253045
1,All Population,1,Deaths,125,Colombia,2,Female,20,75-79 years,976,Diabetes mellitus type 2,1,Number,2019,503.61055335440693,547.7239340986816,449.66302181674854
1,All Population,1,Deaths,125,Colombia,1,Male,20,75-79 years,976,Diabetes mellitus type 2,2,Percent,2019,0.031103679095307996,0.03365289501618269,0.028293890054513177
1,All Population,1,Deaths,125,Colombia,2,Female,20,75-79 years,976,Diabetes mellitus type 2,2,Percent,2019,0.042692459649251994,0.046417215978271434,0.038182276588173095
1,All Population,1,Deaths,125,Colombia,1,Male,20,75-79 years,976,Diabetes mellitus type 2,3,Rate,2019,122.14306637070447,132.1513909580957,110.56122958182631
1,All Population,1,Deaths,125,Colombia,2,Female,20,75-79 years,976,Diabetes mellitus type 2,3,Rate,2019,111.38382608617532,121.1404070318406,99.45222054188018
1,All Population,1,Deaths,125,Colombia,1,Male,30,80-84 years,976,Diabetes mellitus type 2,1,Number,2019,420.01797075625996,460.2909371122045,368.62741782753614
1,All Population,1,Deaths,125,Colombia,2,Female,30,80-84 years,976,Diabetes mellitus type 2,1,Number,2019,516.4223908063138,571.5227391948055,437.7228058882153
